num,code,barcode,desc,cat,subcat,source_file
6986,,4214280246100,"PRESSURE GARMENT, READY MADE, VEST WOMEN LONG SLEEVES, SIZES: 5: 35.6-36.8 IN (93-96 CM) (CIRCUMFERENCE OF CHEST ABOVE BREASTS) . EASY FITTING SOFT AND SMOOTH, HI-TECH YARN WITH PERMANENT ODOR NEUTRALITY, BREATHABLE, HIGH UV PROTECTION, PRESSURE LEVEL 10-18 MMHG, HYPOALLERGENIC AND LATEX-FREE ANTI-BACTERIAL, WASHABLE, FABRIC COMPOSITION 80%-90% POLYAMIDE 10%-20% ELASTANE, THICKNESS 0.48MM-0.52MM (SCAR MANAGEMENT)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
6987,,4214280246000,"PRESSURE GARMENT, READY MADE, VEST WOMEN LONG SLEEVES, SIZES: 6: 37.2-38.4 IN (97-100 CM) (CIRCUMFERENCE OF CHEST ABOVE BREASTS) . EASY FITTING SOFT AND SMOOTH, HI-TECH YARN WITH PERMANENT ODOR NEUTRALITY, BREATHABLE, HIGH UV PROTECTION, PRESSURE LEVEL 10-18 MMHG, HYPOALLERGENIC AND LATEX-FREE ANTI-BACTERIAL, WASHABLE, FABRIC COMPOSITION 80%-90% POLYAMIDE 10%-20% ELASTANE, THICKNESS 0.48MM-0.52MM (SCAR MANAGEMENT)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
6988,,4214280262000,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, ADULT (ELBOW-AXILLA) SLEEVE, ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
6989,,4214280262100,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, ADULT (WRIST-AXILLA) SLEEVE, ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
6990,,4214280262200,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, ADULT CLOSE TOES FOOT GLOVE, ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
6991,,4214280262300,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, ADULT CLOSE TOES FOOT GLOVE STOCKING (ANKLE-HIGH), ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
6992,,4214280261500,"GARMENT, ADJUSTABLE COMPRESSION, THIGH, FOR LYMPHEDEMA, VELCRO, ADJUSTABLE BUILT-IN-TENSION SYSTEM, WITH COMPRESSION LEVELS INDICATORS, BREATHABLE, LATEX FREE, ODOR-INHIBITING MATERIAL WITH ANTI-BACTERIAL EFFECT, LONG-WIDE, ASSORTED SIZE (LYMPHEDEMA)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
6993,,4214280262500,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, ADULT CLOSE TOES FOOT GLOVE STOCKING (THIGH-HIGH), ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
6994,,4224150714100,"SPLINT, PIP FINGER FLEXION CONTRACTURES STATIC PROGRESSIVE CORRECTION SPLINT (JOINT JACK OR EQUIVALENT), THE AMOUNT OF PRESSURE CAN BE ADJUSTED WITH TURNING THE SCREW, THE SPLINT, MADE OF SOFT STEEL, CAN BE BENT FOR FITTING. THE SPLINT INCLUDES A FELT PAD AND COTTON STRAP FOR ADDITIONAL COMFORT, X-LARGE SIZE",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
6995,,4224150713900,"SPLINT, PIP FINGER FLEXION CONTRACTURES STATIC PROGRESSIVE CORRECTION SPLINT (JOINT JACK OR EQUIVALENT), THE AMOUNT OF PRESSURE CAN BE ADJUSTED WITH TURNING THE SCREW, THE SPLINT, MADE OF SOFT STEEL, CAN BE BENT FOR FITTING. THE SPLINT INCLUDES A FELT PAD AND COTTON STRAP FOR ADDITIONAL COMFORT, LARGE SIZE",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
6996,,4214280260300,"GARMENT, ABOVE KNEE, SELF-ADJUSTABLE, MADE OF FOAM CUBES, CONTAINS POLYURETHANE, NORMAL LENGTH, SIZE 3 OR LARGE (LYMPHEDEMA)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
6997,,4214280260400,"GARMENT, ABOVE KNEE, SELF-ADJUSTABLE, MADE OF FOAM CUBES, CONTAINS POLYURETHANE, NORMAL LENGTH, SIZE 4 OR X-LARGE (LYMPHEDEMA)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
6998,,4214280260500,"GARMENT, ADJUSTABLE COMPRESSION, CALF, FOR LYMPHEDEMA, VELCRO, ADJUSTABLE BUILT-IN-TENSION SYSTEM, WITH COMPRESSION LEVELS INDICATORS, BREATHABLE, LATEX FREE, ODOR-INHIBITING MATERIAL WITH ANTI-BACTERIAL EFFECT, LONG, ASSORTED SIZE (LYMPHEDEMA)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
6999,,4214280260600,"GARMENT, ADJUSTABLE COMPRESSION, CALF, FOR LYMPHEDEMA, VELCRO, ADJUSTABLE BUILT-IN-TENSION SYSTEM, WITH COMPRESSION LEVELS INDICATORS, BREATHABLE, LATEX FREE, ODOR-INHIBITING MATERIAL WITH ANTI-BACTERIAL EFFECT, LONG WIDE, ASSORTED SIZE (LYMPHEDEMA)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7000,,4214280260700,"GARMENT, ADJUSTABLE COMPRESSION, CALF, FOR LYMPHEDEMA, VELCRO, ADJUSTABLE BUILT-IN-TENSION SYSTEM, WITH COMPRESSION LEVELS INDICATORS, BREATHABLE, LATEX FREE, ODOR-INHIBITING MATERIAL WITH ANTI-BACTERIAL EFFECT, SHORT, ASSORTED SIZE (LYMPHEDEMA)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7001,,4214280260800,"GARMENT, ADJUSTABLE COMPRESSION, CALF, FOR LYMPHEDEMA, VELCRO, ADJUSTABLE BUILT-IN-TENSION SYSTEM, WITH COMPRESSION LEVELS INDICATORS, BREATHABLE, LATEX FREE, ODOR-INHIBITING MATERIAL WITH ANTI-BACTERIAL EFFECT, SHORT-WIDE, ASSORTED SIZE (LYMPHEDEMA)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7002,,4214280261100,"GARMENT, ADJUSTABLE COMPRESSION, KNEE, FOR LYMPHEDEMA, VELCRO, ADJUSTABLE BUILT-IN-TENSION SYSTEM, BREATHABLE, LATEX FREE, ODOR-INHIBITING MATERIAL WITH ANTI-BACTERIAL EFFECT, ASSORTED SIZE (LYMPHEDEMA)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7003,,4224150714000,"SPLINT, PIP FINGER FLEXION CONTRACTURES STATIC PROGRESSIVE CORRECTION SPLINT (JOINT JACK OR EQUIVALENT), THE AMOUNT OF PRESSURE CAN BE ADJUSTED WITH TURNING THE SCREW, THE SPLINT, MADE OF SOFT STEEL, CAN BE BENT FOR FITTING. THE SPLINT INCLUDES A FELT PAD AND COTTON STRAP FOR ADDITIONAL COMFORT, MEDIUM SIZE",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7004,,4618220408600,"SPLINT, WRIST SUPPORT, ELASTIC COMFORTABLE FABRIC, FOUR WAY STRETCH, NO STAY, ALLOWING WRIST MOVEMENT, UNIVERSAL (FIT RIGHT AND LEFT), MEDIUM",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7005,,4224150713100,"SPLINT, FOR ELBOW OR KNEE, INFANT/PEDIATRIC, MULTIPURPOSE SOFT SPLINTS RESTRICT ELBOW AND KNEE MOVEMENT (POSEY/FREEDOM OR EQUIVALENT), ADJUSTABLE HOOK AND LOOP CLOSURE, SPLINTS ARE FILLED WITH POLYESTER BEADS FOR A SOFT WAY TO POSITION A LIMB, LENGTH 28 CM (-+ 1), LIMB CIRCUMFERENCE 7 - 30 CM (-+ 3)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7006,,4224150713200,"SPLINT, FOR ELBOW OR KNEE, ADULT, MULTIPURPOSE SOFT SPLINTS RESTRICT ELBOW AND KNEE MOVEMENT (POSEY/FREEDOM OR EQUIVALENT), ADJUSTABLE HOOK AND LOOP CLOSURE, SPLINTS ARE FILLED WITH POLYESTER BEADS FOR A SOFT WAY TO POSITION A LIMB, LENGTH 28 CM (-+ 1), LIMB CIRCUMFERENCE 7 - 35 CM (-+ 3)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7007,,4224150713300,"SPLINT, FOR ELBOW OR KNEE, ADULT, MULTIPURPOSE SOFT SPLINTS RESTRICT ELBOW AND KNEE MOVEMENT (POSEY/FREEDOM OR EQUIVALENT), ADJUSTABLE HOOK AND LOOP CLOSURE, SPLINTS ARE FILLED WITH POLYESTER BEADS FOR A SOFT WAY TO POSITION A LIMB, LENGTH 33 CM (-+ 1), LIMB CIRCUMFERENCE 15 - 43 CM (-+ 3)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7008,,4224150713400,"SPLINT, FOR ELBOW OR KNEE, ADULT, MULTIPURPOSE SOFT SPLINTS RESTRICT ELBOW AND KNEE MOVEMENT (POSEY/FREEDOM OR EQUIVALENT), ADJUSTABLE HOOK AND LOOP CLOSURE, SPLINTS ARE FILLED WITH POLYESTER BEADS FOR A SOFT WAY TO POSITION A LIMB, LENGTH 35 CM (-+ 1), LIMB CIRCUMFERENCE 20 - 53 CM (-+ 3)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7009,,4224150713700,"SPLINT, FOR ELBOW OR KNEE, INFANT/PEDIATRIC, MULTIPURPOSE SOFT SPLINTS RESTRICT ELBOW AND KNEE MOVEMENT (POSEY/FREEDOM OR EQUIVALENT), ADJUSTABLE HOOK AND LOOP CLOSURE, SPLINTS ARE FILLED WITH POLYESTER BEADS FOR A SOFT WAY TO POSITION A LIMB, LENGTH 18 CM (-+ 1), LIMB CIRCUMFERENCE 7 - 25 CM (-+ 3)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7010,,4224200024400,CONTOUR PAD HD FOAM,REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7011,,4224150713800,"SPLINT, PIP FINGER FLEXION CONTRACTURES STATIC PROGRESSIVE CORRECTION SPLINT (JOINT JACK OR EQUIVALENT), THE AMOUNT OF PRESSURE CAN BE ADJUSTED WITH TURNING THE SCREW, THE SPLINT, MADE OF SOFT STEEL, CAN BE BENT FOR FITTING, THE SPLINT INCLUDES A FELT PAD AND COTTON STRAP FOR ADDITIONAL COMFORT, SMALL SIZE",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7012,,4618220408500,"SPLINT, WRIST SUPPORT, ELASTIC COMFORTABLE FABRIC, FOUR WAY STRETCH, NO STAY, ALLOWING WRIST MOVEMENT, UNIVERSAL (FIT RIGHT AND LEFT), LARGE",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7013,,4214280260200,"GARMENT, ABOVE KNEE, SELF-ADJUSTABLE, MADE OF FOAM CUBES, CONTAINS POLYURETHANE, NORMAL LENGTH, SIZE 2 OR MEDIUM (LYMPHEDEMA)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7014,,4224151009200,"SPLINTING MATERIAL, THERMOPLASTIC SHEET, HIGH STRETCHING, HIGH MEMORY, HIGH DRAPING, NON STICK, NON PERFORATED, THICKNESS 1.6 MM SIZE 45 X 60 CM APPROXIMATELY, WHITE OR BEIGE",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7015,,4224151010500,"SPLINTING ACCESSORIES, STRIPS, PRE-CUT, NON-STICK, SMOOTH EDGES CUT, THICKNESS 3.4MM, SIZE: 45 X 2 CM, BLUE",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7016,,4213171703900,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, CHILD (WRIST-ELBOW) SLEEVE, ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7017,,4213171703800,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, CHILD (WRIST-AXILLA) SLEEVE, ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7018,,4213171703700,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, CHILD (TO ELBOW) SLEEVE GLOVE TIPS OPEN, ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7019,,4213171703600,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, CHILD (TO ELBOW) SLEEVE GLOVE TIPS CLOSE, ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7020,,4213171703500,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, CHILD (TO ELBOW) SLEEVE GAUNTLET THUMB OPEN, ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7021,,4213171703400,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, CHILD (TO ELBOW) SLEEVE GAUNTLET THUMB CLOSE, ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7022,,4213171703300,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, CHILD (TO AXILLA) SLEEVE GLOVE TIPS OPEN, ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7023,,4213171704000,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, CHILD CLOSE TOES STOCKING (ANKLE-HIGH), ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7024,,4213171703200,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, CHILD (TO AXILLA) SLEEVE GLOVE TIPS CLOSE, ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7025,,4213171703000,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, CHILD (TO AXILLA) SLEEVE GAUNTLET THUMB CLOSE, ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7026,,4213171702900,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, CHILD (ELBOW-AXILLA) SLEEVE, ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7027,,4213171702800,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, ARM SLEEVE AND GAUNTLET, COMPOSITION-HIGH QUALITY SOFT, MULTI-DIRECTIONAL STRETCH, ANATOMICAL FIT, ANTI-BACTERIAL, BREATHABLE, ODOR NEUTRALITY, HYPOALLERGENIC AND LATEX-FREE, MEDICAL GRADE COMPOSITION, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7028,,4213171702700,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, ADULT GAUNTLET THUMB OPEN, ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7029,,4213171702600,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, ADULT GAUNTLET THUMB CLOSE, ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7030,,4213171702500,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, ADULT (TO ELBOW) SLEEVE GLOVE TIPS CLOSE, ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7031,,4213171702400,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, ADULT (TO ELBOW) SLEEVE GAUNTLET THUMB OPEN, ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7032,,4213171703100,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, CHILD (TO AXILLA) SLEEVE GAUNTLET THUMB OPEN, ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7033,,4224151009500,"SPLINTING MATERIAL, THERMOPLASTIC SHEET, LOW STRETCHING, LOW MEMORY, NON STICK, SOFT, NON PERFORATED, THICKNESS 3.2 MM SIZE 60 X 90 CM APPROXIMATELY, WHITE OR BEIGE",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7034,,4213171704100,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, CHILD GAUNTLET THUMB CLOSE, ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7035,,4213171704600,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, DETACHABLE GAUNTLET, COMPOSITION-HIGH QUALITY SOFT, MULTI-DIRECTIONAL STRETCH, ANATOMICAL FIT, ANTI-BACTERIAL, BREATHABLE, ODOR NEUTRALITY, HYPOALLERGENIC AND LATEX-FREE, MEDICAL GRADE COMPOSITION, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7036,,4214280245900,PRESSURE GARMENT READY MADE VEST SHORT SLEEVES CHILDREN SIZES: 10: 32-33.2 IN (80-83 CM) (CHEST CIRCUMFERENCE UNDER AXILLA) . EASY FITTING SOFT AND SMOOTH HI-TECH YARN WITH PERMANENT ODOR NEUTRALITY BREATHABLE HIGH UV PROTECTION PRESSURE LEVEL 10-18 MMHG H = YPOALLERGENIC AND LATEX-FREE ANTI-BACTERIAL WASHABLE FABRIC COMPOSITION 80%-90% POLYAMIDE 10%-20% ELASTANE THICKNESS 0.48MM-0.52MM (SCAR MANAGEMENT),REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7037,,4224151010600,"SPLINTING ACCESSORIES, STRIPS, PRE-CUT, NON-STICK, THICKNESS 2.0 MM, SIZE: 45 X 0.5 CM, GOLD AND SILVER",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7038,,4214280245800,PRESSURE GARMENT READY MADE VEST SHORT SLEEVES CHILDREN SIZES: 1: 17.2-18 IN (43-45 CM) (CHEST CIRCUMFERENCE UNDER AXILLA) . EASY FITTING SOFT AND SMOOTH HI-TECH YARN WITH PERMANENT ODOR NEUTRALITY BREATHABLE HIGH UV PROTECTION PRESSURE LEVEL 10-18 MMHG HY = POALLERGENIC AND LATEX-FREE ANTI-BACTERIAL WASHABLE FABRIC COMPOSITION 80%-90% POLYAMIDE 10%-20% ELASTANE THICKNESS 0.48MM-0.52MM (SCAR MANAGEMENT),REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
